questionID,,,,,,
Title_question,Table name,Table description,Column name,Column description,Data type,Sensitive
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,larm_fatmass,Fat mass (g) of left arm,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,lleg_fatmass,Fat mass (g) of left leg,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,ltrnk_fatmass,Fat mass (g) of left trunk,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,ltot_fatmass,Fat mass (g) of left total,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,rarm_fatmass,Fat mass (g) of right arm,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,rleg_fatmass,Fat mass (g) of right leg,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,rtrnk_fatmass,Fat mass (g) of right trunk,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,rtot_fatmass,Fat mass (g) of right total,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,lbmht_am_adjust,Age-matched adjusted to young normal (LBM for height),decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,lbmht_percent_ya,Percent young adult (LBM for height),decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,lbmht_percent_am,Percent age-matched (LBM for height),decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,lbmht_zsco_ya,Young adult t-score (LBM for height),decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,lbmht_zsco_am,Age-matched z-score (LBM for height),decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,tot_bmdage_am_adjust,Total age-matched adjusted to normal BMD for age,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,tot_bmdage_percent_ya,Total percent BMD young adult t-score,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,tot_bmdage_percent_am,Total percent BMD age-matched,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,tot_bmdage_zsco_ya,Total BMD young adult t-score,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,tot_bmdage_zsco_am,Total BMD age-matched z-score,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,armdiff_fatmass,Fat mass (g) of left vs right arm difference,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,legdiff_fatmass,Fat mass (g) of left vs right leg difference,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,trnkdiff_fatmass,Fat mass (g) of left vs right trunk difference,decimal,FALSE
,BiB_GrowingUp.dxa_scan_m,DXA scan on cohort mothers completed during the BiB Growing Up study.,boddiff_fatmass,Fat mass (g) of left vs right body difference,decimal,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",participant_type,Participant type,categorical,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",invited_gu,Growing Up invitation letter sent,categorical,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",invited_online,Growing Up web survey invitation letter sent,categorical,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",invited_school,Growing Up in school invitation letter sent,categorical,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",recruited,Recruited to Growing Up,categorical,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",notrecruited,Not recruited to Growing Up,categorical,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",consent_school_researcher,Consent to be seen by research team in school for Growing Up,categorical,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",decline_school_researcher,Decline to be seen by research team in school for Growing Up,categorical,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",contact_school_nurse,Seen by school nurse team in school for Growing Up,categorical,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",consent_gu,Consent for Growing Up,categorical,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",consent_online,Consent for Growing Up online,categorical,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",decline_gu,Not recruited to Growing Up: Declined,categorical,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",notrec_gu_outofarea,Not recruited to Growing Up community: Out of area,categorical,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",notrec_gu_notinvited,Not recruited to Growing Up community: No invitation letter sent,categorical,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",notrec_online_notinvited,Not recruited to Growing Up: No invitation to online sent,categorical,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",notrec_school_outofrange,Not recruited to Growing Up in school: Out of age range,categorical,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",notrec_school_nolinkage,Not recruited to Growing Up in school: No record linkage,categorical,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",notrec_school_outofarea,Not recruited to Growing Up in school: Out of area,categorical,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",notrec_school_nonresponder,Not recruited to Growing Up in school: Could not contact or no response,categorical,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",notrec_withdrawn,Not recruited to Growing Up: Withdrawn from cohort,categorical,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",notrec_deceased,Not recruited to Growing Up: Deceased,categorical,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",notrec_nonresponder,Not recruited to Growing Up: Could not contact or no response,categorical,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",date_invited_gu,Date invited to join Growing Up: community,date,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",age_invited_gu,Age invited to join Growing Up: community,decimal,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",date_invited_online,Date invited to join Growing Up: online,date,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",age_invited_online,Age invited to join Growing Up: online,decimal,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",date_acyr_invited_school,Start of academic year invited to Growing Up: school,date,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",age_acyr_invited_school,Age at start of academic year invited to Growing Up: school,decimal,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",date_recruited,Date recruited to Growing Up,date,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",age_recruited,Age recruited to Growing Up,decimal,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",date_gu_consent,Date of Growing Up consent,date,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",age_gu_consent,Age of Growing Up consent,decimal,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",date_gu_decline,Date of Growing Up recruitment decline,date,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",age_gu_decline,Age of Growing Up recruitment decline,decimal,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",date_gu_consent_dexa,Date of consent: DEXA scan,date,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",date_gu_decline_dexa,Date of decline: DEXA scan,date,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",date_gu_consent_bloods,Date of consent: blood sample,date,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",date_gu_decline_bloods,Date of decline: blood sample,date,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",date_gu_consent_buccal,Date of consent: buccal sample,date,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",date_gu_decline_buccal,Date of decline: buccal sample,date,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",date_gu_consent_stgen,Date of consent: storage of bloods for genetic studies,date,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",date_gu_decline_stgen,Date of decline: storage of bloods for genetic studies,date,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",date_gu_consent_stngen,Date of consent: storage of bloods for non-genetic studies,date,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",date_gu_decline_stngen,Date of decline: storage of bloods for non-genetic studies,date,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",date_school_consent,Date of Growing Up school recruitment consent,date,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",age_school_consent,Age of Growing Up school recruitment consent,decimal,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",date_school_decline,Date of Growing Up school recruitment decline,date,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",age_school_decline,Age of Growing Up school recruitment decline,decimal,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",date_school_consent_accel,Date of consent: school accelerometry,date,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",date_school_decline_accel,Date of decline: school accelerometry,date,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",date_school_consent_bloods,Date of consent: school blood sample,date,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",date_school_decline_bloods,Date of decline: school blood sample,date,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",date_school_consent_stgen,Date of consent: storage of bloods taken in school for genetic studies,date,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",date_school_decline_stgen,Date of decline: storage of bloods taken in school for genetic studies,date,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",date_school_consent_stngen,Date of consent: storage of bloods taken in school for non-genetic studies,date,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",date_school_decline_stngen,Date of decline: storage of bloods taken in school for non-genetic studies,date,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",accelerometer_issued,Accelerometer issued,decimal,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",date_accelerometer_issued,Date accelerometer issued,date,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",age_accelerometer_issued,Age accelerometer issued,decimal,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",date_nurse_measures_1,Date of first school nurse measures for Growing Up,date,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",age_nurse_measures_1,Age of first school nurse measures for Growing Up,decimal,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",date_nurse_bioimp_1,Date of first school nurse bioimpedance for Growing Up,date,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",age_nurse_bioimp_1,Age of first school nurse bioimpedance for Growing Up,decimal,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",date_nurse_measures_2,Date of second school nurse measures for Growing Up,date,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",age_nurse_measures_2,Age of second school nurse measures for Growing Up,decimal,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",date_nurse_bioimp_2,Date of second school nurse bioimpedance for Growing Up,date,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",age_nurse_bioimp_2,Age of second school nurse bioimpedance for Growing Up,decimal,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",has_fetal_renal_scan,Child has fetal renal ultrasound scan,categorical,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",has_gu_stored_blood,Has Growing Up stored blood samples,categorical,FALSE
,BiB_GrowingUp.participant_pathway,"BiB Growing Up participant pathway - contacts, recruitment, completions, withdrawals etc",has_gu_stored_urine,Has Growing Up stored urine samples,categorical,FALSE
