name,publisher,pid,pid_update,accessService,dataUseRequirements,dataUseLimitation,Mapped
Covid-19 Second Generation Surveillance System,NHS ENGLAND,4e289a0f-50e7-4413-9376-ffbd13fc1a59,"""4e289a0f-50e7-4413-9376-ffbd13fc1a59"",",,"['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'TIME LIMIT ON USE']",[' Research Specific Restrictions'],"Not reported/to be confirmed"
Community Services Data Set,NHS ENGLAND,5525b2cd-744e-4926-95ac-dbfa00d8c425,"""5525b2cd-744e-4926-95ac-dbfa00d8c425"",","Once your DARS application has been approved, data will be made available either by secure file transfer or through the Data Access Environment (DAE).

Secure file transfer: https://digital.nhs.uk/services/transfer-data-securely

DAE: https://digital.nhs.uk/services/data-access-environment-dae","['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'TIME LIMIT ON USE']",['No Restriction'],TRE/SDE
Hospital Episode Statistics Critical Care,NHS ENGLAND,d0eeba22-bc3f-4c40-be69-a99f916897a2,"""d0eeba22-bc3f-4c40-be69-a99f916897a2"",","Once your DARS application has been approved, data will be made available either by secure file transfer or through the Data Access Environment (DAE).

Secure file transfer: https://digital.nhs.uk/services/transfer-data-securely

DAE: https://digital.nhs.uk/services/data-access-environment-dae","['ETHICS APPROVAL REQUIRED', 'INSTITUTION SPECIFIC RESTRICTIONS', 'NOT FOR PROFIT USE', 'PROJECT SPECIFIC RESTRICTIONS', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']",['No Restriction'],TRE/SDE
Covid-19 UK Non-hospital Antibody Testing Results,NHS ENGLAND,0389ba02-98ce-4a9c-bde6-a2e5bbb5269b,"""0389ba02-98ce-4a9c-bde6-a2e5bbb5269b"",","Once your DARS application has been approved, data will be made available either by secure file transfer or through the Data Access Environment (DAE).

Secure file transfer: https://digital.nhs.uk/services/transfer-data-securely

DAE: https://digital.nhs.uk/services/data-access-environment-dae","['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'TIME LIMIT ON USE']",[' Research Specific Restrictions'],TRE/SDE
Covid-19 UK Non-hospital Antigen Testing Results,NHS ENGLAND,edc109fe-7b62-40a3-921f-dfecbbfb61fd,"""edc109fe-7b62-40a3-921f-dfecbbfb61fd"",","Once your DARS application has been approved, data will be made available either by secure file transfer or through the Data Access Environment (DAE).

Secure file transfer: https://digital.nhs.uk/services/transfer-data-securely

DAE: https://digital.nhs.uk/services/data-access-environment-dae","['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'TIME LIMIT ON USE']",[' Research Specific Restrictions'],TRE/SDE
Diagnostic Imaging Dataset,NHS ENGLAND,106da799-3f39-4173-8848-19c9930d10cb,"""106da799-3f39-4173-8848-19c9930d10cb"",",DID data are available via a range of services which can be applied for through the Data Access Request Service (DARS). Please note we will only pause the elapsed time when we require further detail or approvals from an external provider are required.,"['INSTITUTION SPECIFIC RESTRICTIONS', 'NOT FOR PROFIT USE', 'USER SPECIFIC RESTRICTION']",['No Restriction'],Direct Access
Emergency Care Data Set (ECDS),NHS ENGLAND,8883f996-7943-4ac3-a625-7793c19949cc,"""8883f996-7943-4ac3-a625-7793c19949cc"",","Once your DARS application has been approved, data will be made available either by secure file transfer or through the Data Access Environment (DAE).

Secure file transfer: https://digital.nhs.uk/services/transfer-data-securely

DAE: https://digital.nhs.uk/services/data-access-environment-dae","['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'TIME LIMIT ON USE']",['No Restriction'],TRE/SDE
Mental Health Services Data Set,NHS ENGLAND,805f77c9-f269-4f1f-9e22-ab63847e6096,"""805f77c9-f269-4f1f-9e22-ab63847e6096"",","Once your DARS application has been approved, data will be made available either by secure file transfer or through the Data Access Environment (DAE).

Secure file transfer: https://digital.nhs.uk/services/transfer-data-securely

DAE: https://digital.nhs.uk/services/data-access-environment-dae","['ETHICS APPROVAL REQUIRED', 'NOT FOR PROFIT USE', 'PROJECT SPECIFIC RESTRICTIONS', 'USER SPECIFIC RESTRICTION']",['No Restriction'],TRE/SDE
MSDS (Maternity Services Data Set),NHS ENGLAND,0681a1e9-3778-4f43-88b3-6540515404b6,"""0681a1e9-3778-4f43-88b3-6540515404b6"",","Once your DARS application has been approved, data will be made available either by secure file transfer or through the Data Access Environment (DAE).

Secure file transfer: https://digital.nhs.uk/services/transfer-data-securely

DAE: https://digital.nhs.uk/services/data-access-environment-dae""

Please note we will only pause the elapsed time when we require further detail or approvals from an external provider are required.","['ETHICS APPROVAL REQUIRED', 'INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'TIME LIMIT ON USE']",['No Restriction'],TRE/SDE
Hospital Episode Statistics Accident and Emergency,NHS ENGLAND,101a7d68-1675-4b47-bfac-dde7b7b57877,"""101a7d68-1675-4b47-bfac-dde7b7b57877"",","Once your DARS application has been approved, data will be made available either by secure file transfer or through the Data Access Environment (DAE).

Secure file transfer: https://digital.nhs.uk/services/transfer-data-securely

DAE: https://digital.nhs.uk/services/data-access-environment-dae","['ETHICS APPROVAL REQUIRED', 'NOT FOR PROFIT USE', 'PROJECT SPECIFIC RESTRICTIONS', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']",['No Restriction'],TRE/SDE
Cancer Registration Data,NHS ENGLAND,6904a2ff-ab44-4dd6-b9ec-25d3cad29e43,"""6904a2ff-ab44-4dd6-b9ec-25d3cad29e43"",","Once your DARS application has been approved, data will be made available by secure file transfer.

https://digital.nhs.uk/services/transfer-data-securely","['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'TIME LIMIT ON USE']",['General Research Use'],Direct Access
COVID-19 SARI-Watch (formerly CHESS),NHS England,4cddc46b-3dc0-406c-adf1-3a78ebab3cb3,"""4cddc46b-3dc0-406c-adf1-3a78ebab3cb3"",","Once your DARS application has been approved, data will be made available either by secure file transfer or through the Data Access Environment (DAE).

Secure file transfer: https://digital.nhs.uk/services/transfer-data-securely

DAE: https://digital.nhs.uk/services/data-access-environment-dae","['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'TIME LIMIT ON USE']",[' Research Specific Restrictions'],TRE/SDE
Civil Registration - Deaths,NHS ENGLAND,b9009bc5-b7a6-4036-9d4b-a5133c0b14a3,"""b9009bc5-b7a6-4036-9d4b-a5133c0b14a3"",","Once your DARS application has been approved, data will be made available either by secure file transfer or through the Data Access Environment (DAE). 
Secure file transfer: https://digital.nhs.uk/services/transfer-data-securely 
DAE: https://digital.nhs.uk/services/data-access-environment-dae","['ETHICS APPROVAL REQUIRED', 'INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']",['No Restriction'],TRE/SDE
COVID-19 Vaccination Status,NHS ENGLAND,6dd0ad40-ac34-4a14-b20c-53b3c9d250a7,"""6dd0ad40-ac34-4a14-b20c-53b3c9d250a7"",","Once your DARS application has been approved, data will be made available either by secure file transfer or through the Data Access Environment (DAE).

Secure file transfer: https://digital.nhs.uk/services/transfer-data-securely

DAE: https://digital.nhs.uk/services/data-access-environment-dae","['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'TIME LIMIT ON USE']",[' Research Specific Restrictions'],TRE/SDE
dhis2 service delivery/mortality indicators Haiti 2019/20,INTERNATIONAL COVID-19 DATA ALLIANCE (ICODA),4b97012c-2788-4361-8f28-72542e2c4138,"""4b97012c-2788-4361-8f28-72542e2c4138"",",,[],[],"Not reported/to be confirmed"
dhis2 service delivery/mortality indicators Mexico 2019/20,INTERNATIONAL COVID-19 DATA ALLIANCE (ICODA),74480c90-8297-4ff7-9460-26843185eb26,"""74480c90-8297-4ff7-9460-26843185eb26"",",,[],[],"Not reported/to be confirmed"
dhis2 service delivery/mortality indicators Nepal 2019/20,INTERNATIONAL COVID-19 DATA ALLIANCE (ICODA),55d1075b-6cb9-4533-80a9-35abc650da41,"""55d1075b-6cb9-4533-80a9-35abc650da41"",",,[],[],"Not reported/to be confirmed"
dhis2 service delivery/mortality indicators Lao 2019/20,INTERNATIONAL COVID-19 DATA ALLIANCE (ICODA),0bdfaeb2-43af-4adb-b54f-9de704c1dc8b,"""0bdfaeb2-43af-4adb-b54f-9de704c1dc8b"",",,[],[],"Not reported/to be confirmed"
Millennium Cohort Study Dataset (MCSD),SAIL,a380bd6b-009f-4b78-b638-ba9ee62be2eb,"""a380bd6b-009f-4b78-b638-ba9ee62be2eb"",",,[],[],"Not reported/to be confirmed"
"dhis2 service delivery/mortality indicators KwaZulu-Natal, South Africa 2019/20",INTERNATIONAL COVID-19 DATA ALLIANCE (ICODA),93c268c8-d61f-41da-a12d-14bbb2497104,"""93c268c8-d61f-41da-a12d-14bbb2497104"",",,[],[],"Not reported/to be confirmed"
"COVID-19 impact on patient healthcare use/outcomes Haiti, Malawi, Mexico, Rwanda",INTERNATIONAL COVID-19 DATA ALLIANCE (ICODA),f190dfd0-2080-440b-a75e-992e0a0354fa,"""f190dfd0-2080-440b-a75e-992e0a0354fa"",",,[],[],"Not reported/to be confirmed"
Pathology Data from WRRS (PATH) - Legacy,SAIL,48ef8f54-9606-4e6f-9256-3cc07ffd10b8,"""48ef8f54-9606-4e6f-9256-3cc07ffd10b8"",","The SAIL Databank is powered by the UK Secure e-Research Platform (UKSeRP). Following approval through safeguard processes, access to project-specific data within the secure environment is permitted using two-factor authentication.","['PROJECT SPECIFIC RESTRICTIONS', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']",['GENERAL RESEARCH USE'],TRE/SDE
Rural Payments Wales (RPWD),SAIL,9dc76035-dd6c-4246-8686-403087ed8890,"""9dc76035-dd6c-4246-8686-403087ed8890"",","The SAIL Databank is powered by the UK Secure e-Research Platform (UKSeRP). Following approval through safeguard processes, access to project-specific data within the secure environment is permitted using two-factor authentication.","['PROJECT SPECIFIC RESTRICTIONS', 'USER SPECIFIC RESTRICTION', 'TIME LIMIT ON USE']",['RESEARCH SPECIFIC RESTRICTIONS'],TRE/SDE
Radiotherapy Dataset (RTDS),SAIL,f102ca50-d1e4-44ec-924e-be89446652af,"""f102ca50-d1e4-44ec-924e-be89446652af"",","The SAIL Databank is powered by the UK Secure e-Research Platform (UKSeRP). Following approval through safeguard processes, access to project-specific data within the secure environment is permitted using two-factor authentication.","['PROJECT SPECIFIC RESTRICTIONS', 'USER SPECIFIC RESTRICTION']","['GENERAL RESEARCH USE', 'RESEARCH SPECIFIC RESTRICTIONS']",TRE/SDE
Suspected Cancer Pathway Monthly (SCPM),SAIL,fcf5a844-f48d-428e-aa06-abe64e66185e,"""fcf5a844-f48d-428e-aa06-abe64e66185e"",","The SAIL Databank is powered by the UK Secure e-Research Platform (UKSeRP). Following approval through safeguard processes, access to project-specific data within the secure environment is permitted using two-factor authentication.
","['PROJECT SPECIFIC RESTRICTIONS', 'USER SPECIFIC RESTRICTION', 'TIME LIMIT ON USE']",['RESEARCH SPECIFIC RESTRICTIONS'],TRE/SDE
SAIL Dementia e-Cohort (SDEC),SAIL,f48b7c05-6a44-480c-84c6-4f7a684f29f8,"""f48b7c05-6a44-480c-84c6-4f7a684f29f8"",","The SAIL Databank is powered by the UK Secure e-Research Platform (UKSeRP). Following approval through safeguard processes, access to project-specific data within the secure environment is permitted using two-factor authentication.","['PROJECT SPECIFIC RESTRICTIONS', 'USER SPECIFIC RESTRICTION']","['GENERAL RESEARCH USE', 'RESEARCH SPECIFIC RESTRICTIONS']",TRE/SDE
"COVID-19 ESUS Confirmed cases and death episodes, Brazil",INTERNATIONAL COVID-19 DATA ALLIANCE (ICODA),10d64421-66a1-4f00-982a-9b09327a857f,"""10d64421-66a1-4f00-982a-9b09327a857f"",",,[],[],"Not reported/to be confirmed"
"COVID-19 SRAG Cases and Death Episodes, Brazil",INTERNATIONAL COVID-19 DATA ALLIANCE (ICODA),3865ec77-f7cb-4a17-b8d8-dfc81152c495,"""3865ec77-f7cb-4a17-b8d8-dfc81152c495"",",,[],[],"Not reported/to be confirmed"
"COVID-19 Community Mobility Reports, Brazil",INTERNATIONAL COVID-19 DATA ALLIANCE (ICODA),5754b02f-a2e5-42e0-98ad-f8b482e25b4b,"""5754b02f-a2e5-42e0-98ad-f8b482e25b4b"",",,[],[],"Not reported/to be confirmed"
Risk and vulnerabilities variables related to COVID-19 in Brazil - PAMEpi data,INTERNATIONAL COVID-19 DATA ALLIANCE (ICODA),51ce7193-a439-4d0f-95ef-491b3f4ff155,"""51ce7193-a439-4d0f-95ef-491b3f4ff155"",",,[],[],"Not reported/to be confirmed"
 Aggregated Brazilian Covid-19 data surveillance - PAMEpi data,INTERNATIONAL COVID-19 DATA ALLIANCE (ICODA),a9d4b159-a1c5-4d8c-bfc0-2446d4181706,"""a9d4b159-a1c5-4d8c-bfc0-2446d4181706"",",,[],[],"Not reported/to be confirmed"
"International Perinatal Outcomes in the Pandemic (iPOP) study, multi-country",INTERNATIONAL COVID-19 DATA ALLIANCE (ICODA),b4c49228-ed67-40ab-97e4-a5a4f892a2a5,"""b4c49228-ed67-40ab-97e4-a5a4f892a2a5"",",,[],[],"Not reported/to be confirmed"
ICODA Safety and Efficacy of clinical trials driver project data - Versions 1-3,INTERNATIONAL COVID-19 DATA ALLIANCE (ICODA),2b1accf8-6a82-47f0-a825-619e348bd2e0,"""2b1accf8-6a82-47f0-a825-619e348bd2e0"",",,[],[],"Not reported/to be confirmed"
"Incidence and Risk Factors for COVID-19 for pregnancy and infants, Uganda",INTERNATIONAL COVID-19 DATA ALLIANCE (ICODA),cbb04ab0-ffa3-4068-a7de-5c7e87a66bda,"""cbb04ab0-ffa3-4068-a7de-5c7e87a66bda"",",,[],[],"Not reported/to be confirmed"
"Pandemic Respiratory Infection Emergency System Triage. UK, South Africa, Sudan",INTERNATIONAL COVID-19 DATA ALLIANCE (ICODA),1e3407af-dd72-4aa5-87af-5d4641ec3ad4,"""1e3407af-dd72-4aa5-87af-5d4641ec3ad4"",",,[],[],"Not reported/to be confirmed"
OPTIMAM Mammographic Image Database,Cancer Research Horizons,2a9df760-704d-48ce-bbec-48dd47c74034,"""2a9df760-704d-48ce-bbec-48dd47c74034"",",,['PROJECT SPECIFIC RESTRICTIONS'],['PROJECT SPECIFIC RESTRICTIONS'],"Not reported/to be confirmed"
COVID19 in Pregnancy in Scotland (COPS),PUBLIC HEALTH SCOTLAND,d80bde39-1d9f-43cb-947c-5f6182c786b9,"""d80bde39-1d9f-43cb-947c-5f6182c786b9"",",Scottish National Safe Haven - https://www.isdscotland.org/Products-and-Services/eDRIS/,[],['RESEARCH SPECIFIC RESTRICTIONS'],TRE/SDE
British Regional Heart Study (BRHS),"BRITISH REGIONAL HEART STUDY, RESEARCH DEPARTMENT OF PRIMARY CARE & POPULATION HEALTH, UCL",f6bbe978-f223-4f2f-8ff4-06cd281e18fd,"""f6bbe978-f223-4f2f-8ff4-06cd281e18fd"",",Bespoke datasets are provided. We are working towards making data available through UK Data Service,"['USER SPECIFIC RESTRICTION', 'NOT FOR PROFIT USE', 'PROJECT SPECIFIC RESTRICTIONS', 'RETURN TO DATABASE OR RESOURCE']",['RESEARCH USE ONLY'],Direct Access
Welsh Longitudinal General Practice Dataset (WLGP) - Welsh Primary Care,SAIL,33fc3ffd-aa4c-4a16-a32f-0c900aaea3d2,"""33fc3ffd-aa4c-4a16-a32f-0c900aaea3d2"",","The SAIL Databank is powered by the UK Secure e-Research Platform (UKSeRP). Following approval through safeguard processes, access to project-specific data within the secure environment is permitted using two-factor authentication.","['PROJECT SPECIFIC RESTRICTIONS', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']",['GENERAL RESEARCH USE'],TRE/SDE
Welsh Results Reports Service (WRRS),SAIL,71d37610-ac55-432d-82a3-bdb04407acd8,"""71d37610-ac55-432d-82a3-bdb04407acd8"",","The SAIL Databank is powered by the UK Secure e-Research Platform (UKSeRP). Following approval through safeguard processes, access to project-specific data within the secure environment is permitted using two-factor authentication.",['PROJECT SPECIFIC RESTRICTIONS'],['RESEARCH SPECIFIC RESTRICTIONS'],TRE/SDE
SARS-CoV-2 viral sequencing data (COG-UK data) - Lineage/Variant Data - Wales,SAIL,602cbc9b-0113-4712-8c4a-0efe8d86b77c,"""602cbc9b-0113-4712-8c4a-0efe8d86b77c"",","The SAIL Databank is powered by the UK Secure e-Research Platform (UKSeRP). Following approval through safeguard processes, access to project-specific data within the secure environment is permitted using two-factor authentication.","['PROJECT SPECIFIC RESTRICTIONS', 'USER SPECIFIC RESTRICTION']",['RESEARCH SPECIFIC RESTRICTIONS'],TRE/SDE
